date,open,high,low,close,volume,changed,changep,adjclose,tradeval,tradevol
2012-06-05,1277.82,1287.62,1274.16,1285.50,0,7.32,0.57%,1285.50,N/A,N/A
2012-06-04,1278.29,1282.55,1266.74,1278.18,0,0.14,0.01%,1278.18,N/A,N/A
2012-06-01,1309.87,1309.87,1277.25,1278.04,0,-32.29,-2.46%,1278.04,N/A,N/A
2012-05-31,1313.09,1319.74,1298.90,1310.33,0,-2.99,-0.23%,1310.33,N/A,N/A
2012-05-30,1331.25,1331.25,1310.76,1313.32,0,-19.10,-1.43%,1313.32,N/A,N/A
2012-05-29,1318.90,1334.93,1318.90,1332.42,0,14.60,1.11%,1332.42,N/A,N/A
2012-05-25,1320.81,1324.20,1314.23,1317.82,0,-2.86,-0.22%,1317.82,N/A,N/A
2012-05-24,1318.72,1324.14,1310.50,1320.68,0,1.82,0.14%,1320.68,N/A,N/A
2012-05-23,1316.02,1320.71,1296.53,1318.86,0,2.23,0.17%,1318.86,N/A,N/A
2012-05-22,1316.09,1328.49,1310.04,1316.63,0,0.64,0.05%,1316.63,N/A,N/A
2012-05-21,1295.73,1316.39,1295.73,1315.99,0,20.77,1.60%,1315.99,N/A,N/A
2012-05-18,1305.05,1312.24,1291.98,1295.22,0,-9.64,-0.74%,1295.22,N/A,N/A
2012-05-17,1324.82,1326.36,1304.86,1304.86,0,-19.94,-1.51%,1304.86,N/A,N/A
2012-05-16,1330.78,1341.78,1324.79,1324.80,0,-5.86,-0.44%,1324.80,N/A,N/A
2012-05-15,1338.36,1344.94,1328.41,1330.66,0,-7.69,-0.57%,1330.66,N/A,N/A
2012-05-14,1351.93,1351.93,1336.61,1338.35,0,-15.04,-1.11%,1338.35,N/A,N/A
2012-05-11,1358.11,1365.66,1348.89,1353.39,0,-4.60,-0.34%,1353.39,N/A,N/A
2012-05-10,1354.58,1365.88,1354.58,1357.99,0,3.41,0.25%,1357.99,N/A,N/A
2012-05-09,1363.20,1363.73,1343.13,1354.58,0,-9.14,-0.67%,1354.58,N/A,N/A
2012-05-08,1369.16,1369.16,1347.75,1363.72,0,-5.86,-0.43%,1363.72,N/A,N/A
2012-05-07,1368.79,1373.91,1363.94,1369.58,0,0.48,0.04%,1369.58,N/A,N/A
2012-05-04,1391.51,1391.51,1367.96,1369.10,0,-22.47,-1.61%,1369.10,N/A,N/A
2012-05-03,1402.32,1403.07,1388.71,1391.57,0,-10.74,-0.77%,1391.57,N/A,N/A
2012-05-02,1405.50,1405.50,1393.92,1402.31,0,-3.51,-0.25%,1402.31,N/A,N/A
2012-05-01,1397.86,1415.32,1395.73,1405.82,0,7.91,0.57%,1405.82,N/A,N/A
2012-04-30,1403.26,1403.26,1394.00,1397.91,0,-5.45,-0.39%,1397.91,N/A,N/A
2012-04-27,1400.19,1406.64,1397.31,1403.36,0,3.38,0.24%,1403.36,N/A,N/A
2012-04-26,1390.64,1402.09,1387.28,1399.98,0,9.29,0.67%,1399.98,N/A,N/A
2012-04-25,1372.11,1391.37,1372.11,1390.69,0,18.72,1.36%,1390.69,N/A,N/A
2012-04-24,1366.97,1375.57,1366.82,1371.97,0,5.03,0.37%,1371.97,N/A,N/A
2012-04-23,1378.53,1378.53,1358.79,1366.94,0,-11.59,-0.84%,1366.94,N/A,N/A
2012-04-20,1376.96,1387.40,1376.96,1378.53,0,1.61,0.12%,1378.53,N/A,N/A
2012-04-19,1385.08,1390.46,1370.30,1376.92,0,-8.22,-0.59%,1376.92,N/A,N/A
2012-04-18,1390.78,1390.78,1383.29,1385.14,0,-5.64,-0.41%,1385.14,N/A,N/A
2012-04-17,1369.57,1392.76,1369.57,1390.78,0,21.21,1.55%,1390.78,N/A,N/A
2012-04-16,1370.27,1379.66,1365.38,1369.57,0,-0.69,-0.05%,1369.57,N/A,N/A
2012-04-13,1387.61,1387.61,1369.85,1370.26,0,-17.31,-1.25%,1370.26,N/A,N/A
2012-04-12,1368.77,1388.13,1368.77,1387.57,0,18.86,1.38%,1387.57,N/A,N/A
2012-04-11,1358.98,1374.71,1358.98,1368.71,0,10.12,0.74%,1368.71,N/A,N/A
2012-04-10,1382.18,1383.01,1357.38,1358.59,0,-23.61,-1.71%,1358.59,N/A,N/A
2012-04-09,1397.45,1397.45,1378.24,1382.20,0,-15.88,-1.14%,1382.20,N/A,N/A
2012-04-05,1398.79,1401.60,1392.92,1398.08,0,-0.88,-0.06%,1398.08,N/A,N/A
2012-04-04,1413.09,1413.09,1394.09,1398.96,0,-14.42,-1.02%,1398.96,N/A,N/A
2012-04-03,1418.98,1419.00,1404.62,1413.38,0,-5.66,-0.40%,1413.38,N/A,N/A
2012-04-02,1408.47,1422.38,1404.46,1419.04,0,10.57,0.75%,1419.04,N/A,N/A
2012-03-30,1403.31,1410.89,1401.42,1408.47,0,5.19,0.37%,1408.47,N/A,N/A
2012-03-29,1405.39,1405.39,1391.56,1403.28,0,-2.26,-0.16%,1403.28,N/A,N/A
2012-03-28,1412.52,1413.65,1397.20,1405.54,0,-6.98,-0.49%,1405.54,N/A,N/A
2012-03-27,1416.55,1419.15,1411.95,1412.52,0,-3.99,-0.28%,1412.52,N/A,N/A
2012-03-26,1397.11,1416.58,1397.11,1416.51,0,19.40,1.39%,1416.51,N/A,N/A
2012-03-23,1392.78,1399.18,1386.87,1397.11,0,4.33,0.31%,1397.11,N/A,N/A
2012-03-22,1402.89,1402.89,1388.73,1392.78,0,-10.11,-0.72%,1392.78,N/A,N/A
2012-03-21,1405.52,1407.75,1400.64,1402.89,0,-2.63,-0.19%,1402.89,N/A,N/A
2012-03-20,1409.59,1409.59,1397.68,1405.52,0,-4.23,-0.30%,1405.52,N/A,N/A
2012-03-19,1404.17,1414.00,1402.43,1409.75,0,5.58,0.40%,1409.75,N/A,N/A
2012-03-16,1402.55,1405.88,1401.47,1404.17,0,1.57,0.11%,1404.17,N/A,N/A
2012-03-15,1394.17,1402.63,1392.78,1402.60,0,8.32,0.60%,1402.60,N/A,N/A
2012-03-14,1395.95,1399.42,1389.97,1394.28,0,-1.67,-0.12%,1394.28,N/A,N/A
2012-03-13,1371.92,1396.13,1371.92,1395.95,0,24.86,1.81%,1395.95,N/A,N/A
2012-03-12,1370.78,1373.04,1366.69,1371.09,0,0.22,0.02%,1371.09,N/A,N/A
2012-03-09,1365.97,1374.76,1365.97,1370.87,0,4.96,0.36%,1370.87,N/A,N/A
2012-03-08,1352.65,1368.72,1352.65,1365.91,0,13.28,0.98%,1365.91,N/A,N/A
2012-03-07,1343.39,1354.85,1343.39,1352.63,0,9.27,0.69%,1352.63,N/A,N/A
2012-03-06,1363.63,1363.63,1340.03,1343.36,0,-20.97,-1.54%,1343.36,N/A,N/A
2012-03-05,1369.59,1369.59,1359.13,1364.33,0,-5.30,-0.39%,1364.33,N/A,N/A
2012-03-02,1374.09,1374.53,1366.42,1369.63,0,-4.46,-0.32%,1369.63,N/A,N/A
2012-03-01,1365.90,1376.17,1365.90,1374.09,0,8.41,0.62%,1374.09,N/A,N/A
2012-02-29,1372.20,1378.04,1363.81,1365.68,0,-6.50,-0.47%,1365.68,N/A,N/A
2012-02-28,1367.56,1373.09,1365.97,1372.18,0,4.59,0.34%,1372.18,N/A,N/A
2012-02-27,1365.20,1371.94,1354.92,1367.59,0,1.85,0.14%,1367.59,N/A,N/A
2012-02-24,1363.46,1368.92,1363.46,1365.74,0,2.28,0.17%,1365.74,N/A,N/A
2012-02-23,1355.13,1364.24,1352.67,1363.46,0,5.80,0.43%,1363.46,N/A,N/A
2012-02-22,1362.11,1362.70,1355.53,1357.66,0,-4.55,-0.33%,1357.66,N/A,N/A
2012-02-21,1361.22,1367.76,1358.11,1362.21,0,0.98,0.07%,1362.21,N/A,N/A
2012-02-17,1358.06,1363.40,1357.24,1361.23,0,3.19,0.23%,1361.23,N/A,N/A
2012-02-16,1342.61,1359.02,1341.22,1358.04,0,14.81,1.10%,1358.04,N/A,N/A
2012-02-15,1350.52,1355.87,1340.80,1343.23,0,-7.27,-0.54%,1343.23,N/A,N/A
2012-02-14,1351.30,1351.30,1340.83,1350.50,0,-1.27,-0.09%,1350.50,N/A,N/A
2012-02-13,1343.06,1353.35,1343.06,1351.77,0,9.13,0.68%,1351.77,N/A,N/A
2012-02-10,1351.21,1351.21,1337.35,1342.64,0,-9.31,-0.69%,1342.64,N/A,N/A
2012-02-09,1349.97,1354.32,1344.63,1351.95,0,1.99,0.15%,1351.95,N/A,N/A
2012-02-08,1347.04,1351.00,1341.95,1349.96,0,2.91,0.22%,1349.96,N/A,N/A
2012-02-07,1344.33,1349.24,1335.92,1347.05,0,2.72,0.20%,1347.05,N/A,N/A
2012-02-06,1344.32,1344.36,1337.52,1344.33,0,-0.57,-0.04%,1344.33,N/A,N/A
2012-02-03,1326.21,1345.34,1326.21,1344.90,0,19.36,1.46%,1344.90,N/A,N/A
2012-02-02,1324.24,1329.19,1321.57,1325.54,0,1.45,0.11%,1325.54,N/A,N/A
2012-02-01,1312.45,1330.52,1312.45,1324.09,0,11.68,0.89%,1324.09,N/A,N/A
2012-01-31,1313.53,1321.41,1306.69,1312.41,0,-0.60,-0.05%,1312.41,N/A,N/A
2012-01-30,1316.16,1316.16,1300.49,1313.01,0,-3.32,-0.25%,1313.01,N/A,N/A
2012-01-27,1318.25,1320.06,1311.72,1316.33,0,-2.10,-0.16%,1316.33,N/A,N/A
2012-01-26,1326.28,1333.47,1313.60,1318.43,0,-7.63,-0.58%,1318.43,N/A,N/A
2012-01-25,1314.40,1328.30,1307.65,1326.06,0,11.41,0.87%,1326.06,N/A,N/A
2012-01-24,1315.96,1315.96,1306.06,1314.65,0,-1.35,-0.10%,1314.65,N/A,N/A
2012-01-23,1315.29,1322.28,1309.89,1316.00,0,0.62,0.05%,1316.00,N/A,N/A
2012-01-20,1314.49,1315.38,1309.17,1315.38,0,0.88,0.07%,1315.38,N/A,N/A
2012-01-19,1308.07,1315.49,1308.07,1314.50,0,6.46,0.49%,1314.50,N/A,N/A
2012-01-18,1293.65,1308.11,1290.99,1308.04,0,14.37,1.11%,1308.04,N/A,N/A
2012-01-17,1290.22,1303.00,1290.22,1293.67,0,4.58,0.36%,1293.67,N/A,N/A
2012-01-13,1294.82,1294.82,1277.58,1289.09,0,-6.41,-0.49%,1289.09,N/A,N/A
2012-01-12,1292.48,1296.82,1285.77,1295.50,0,3.02,0.23%,1295.50,N/A,N/A
2012-01-11,1292.02,1293.80,1285.41,1292.48,0,0.40,0.03%,1292.48,N/A,N/A
2012-01-10,1280.77,1296.46,1280.77,1292.08,0,11.38,0.89%,1292.08,N/A,N/A
2012-01-09,1277.83,1281.99,1274.55,1280.70,0,2.89,0.23%,1280.70,N/A,N/A
2012-01-06,1280.93,1281.84,1273.34,1277.81,0,-3.25,-0.25%,1277.81,N/A,N/A
2012-01-05,1277.30,1283.05,1265.26,1281.06,0,3.76,0.29%,1281.06,N/A,N/A
2012-01-04,1277.03,1278.73,1268.10,1277.30,0,0.24,0.02%,1277.30,N/A,N/A
2012-01-03,1258.86,1284.62,1258.86,1277.06,0,19.46,1.55%,1277.06,N/A,N/A
2011-12-30,1262.82,1264.12,1257.46,1257.60,0,-5.42,-0.43%,1257.60,N/A,N/A
2011-12-29,1249.75,1263.54,1249.75,1263.02,0,13.38,1.07%,1263.02,N/A,N/A
2011-12-28,1265.38,1265.85,1248.64,1249.64,0,-15.79,-1.25%,1249.64,N/A,N/A
2011-12-27,1265.02,1269.37,1262.30,1265.43,0,0.10,0.01%,1265.43,N/A,N/A
2011-12-23,1254.00,1265.42,1254.00,1265.33,0,11.33,0.90%,1265.33,N/A,N/A
2011-12-22,1243.72,1255.22,1243.72,1254.00,0,10.28,0.83%,1254.00,N/A,N/A
2011-12-21,1241.25,1245.09,1229.51,1243.72,0,2.42,0.19%,1243.72,N/A,N/A
2011-12-20,1205.72,1242.82,1205.72,1241.30,0,35.95,2.98%,1241.30,N/A,N/A
2011-12-19,1219.74,1224.57,1202.37,1205.35,0,-14.31,-1.17%,1205.35,N/A,N/A
2011-12-16,1216.09,1231.04,1215.20,1219.66,0,3.91,0.32%,1219.66,N/A,N/A
2011-12-15,1212.12,1225.60,1212.12,1215.75,0,3.93,0.32%,1215.75,N/A,N/A
2011-12-14,1225.73,1225.73,1209.47,1211.82,0,-13.91,-1.13%,1211.82,N/A,N/A
2011-12-13,1236.83,1249.86,1219.43,1225.73,0,-10.74,-0.87%,1225.73,N/A,N/A
2011-12-12,1255.05,1255.05,1227.25,1236.47,0,-18.72,-1.49%,1236.47,N/A,N/A
2011-12-09,1234.48,1258.25,1234.48,1255.19,0,20.84,1.69%,1255.19,N/A,N/A
2011-12-08,1260.87,1260.87,1231.47,1234.35,0,-26.66,-2.11%,1234.35,N/A,N/A
2011-12-07,1258.14,1267.06,1244.80,1261.01,0,2.54,0.20%,1261.01,N/A,N/A
2011-12-06,1257.19,1266.03,1253.03,1258.47,0,1.39,0.11%,1258.47,N/A,N/A
2011-12-05,1244.33,1266.73,1244.33,1257.08,0,12.80,1.03%,1257.08,N/A,N/A
2011-12-02,1246.03,1260.08,1243.35,1244.28,0,-0.30,-0.02%,1244.28,N/A,N/A
2011-12-01,1246.91,1251.09,1239.73,1244.58,0,-2.38,-0.19%,1244.58,N/A,N/A
2011-11-30,1196.72,1247.11,1196.72,1246.96,0,51.77,4.33%,1246.96,N/A,N/A
2011-11-29,1192.56,1203.67,1191.80,1195.19,0,2.64,0.22%,1195.19,N/A,N/A
2011-11-28,1158.67,1197.35,1158.67,1192.55,0,33.88,2.92%,1192.55,N/A,N/A
2011-11-25,1161.41,1172.66,1158.66,1158.67,0,-3.12,-0.27%,1158.67,N/A,N/A
2011-11-23,1187.48,1187.48,1161.79,1161.79,0,-26.25,-2.21%,1161.79,N/A,N/A
2011-11-22,1192.98,1196.81,1181.65,1188.04,0,-4.94,-0.41%,1188.04,N/A,N/A
2011-11-21,1215.62,1215.62,1183.16,1192.98,0,-22.67,-1.86%,1192.98,N/A,N/A
2011-11-18,1216.19,1223.51,1211.36,1215.65,0,-0.48,-0.04%,1215.65,N/A,N/A
2011-11-17,1236.56,1237.73,1209.43,1216.13,0,-20.78,-1.68%,1216.13,N/A,N/A
2011-11-16,1257.81,1259.61,1235.67,1236.91,0,-20.90,-1.66%,1236.91,N/A,N/A
2011-11-15,1251.70,1264.25,1244.34,1257.81,0,6.03,0.48%,1257.81,N/A,N/A
2011-11-14,1263.85,1263.85,1246.68,1251.78,0,-12.07,-0.96%,1251.78,N/A,N/A
2011-11-11,1240.12,1266.98,1240.12,1263.85,0,24.15,1.95%,1263.85,N/A,N/A
2011-11-10,1229.59,1246.22,1227.70,1239.70,0,10.60,0.86%,1239.70,N/A,N/A
2011-11-09,1275.18,1275.18,1226.64,1229.10,0,-46.82,-3.67%,1229.10,N/A,N/A
2011-11-08,1261.12,1277.55,1254.99,1275.92,0,14.80,1.17%,1275.92,N/A,N/A
2011-11-07,1253.21,1261.70,1240.75,1261.12,0,7.89,0.63%,1261.12,N/A,N/A
2011-11-04,1260.82,1260.82,1238.92,1253.23,0,-7.92,-0.63%,1253.23,N/A,N/A
2011-11-03,1238.25,1263.21,1234.81,1261.15,0,23.25,1.88%,1261.15,N/A,N/A
2011-11-02,1219.62,1242.48,1219.62,1237.90,0,19.62,1.61%,1237.90,N/A,N/A
2011-11-01,1251.00,1251.00,1215.42,1218.28,0,-35.02,-2.79%,1218.28,N/A,N/A
2011-10-31,1284.96,1284.96,1253.16,1253.30,0,-31.79,-2.47%,1253.30,N/A,N/A
2011-10-28,1284.39,1287.08,1277.01,1285.09,0,0.50,0.04%,1285.09,N/A,N/A
2011-10-27,1243.97,1292.66,1243.97,1284.59,0,42.59,3.43%,1284.59,N/A,N/A
2011-10-26,1229.17,1246.28,1221.06,1242.00,0,12.95,1.05%,1242.00,N/A,N/A
2011-10-25,1254.19,1254.19,1226.79,1229.05,0,-25.14,-2.00%,1229.05,N/A,N/A
2011-10-24,1238.72,1256.55,1238.72,1254.19,0,15.94,1.29%,1254.19,N/A,N/A
2011-10-21,1215.39,1239.03,1215.39,1238.25,0,22.86,1.88%,1238.25,N/A,N/A
2011-10-20,1209.92,1219.53,1197.34,1215.39,0,5.51,0.46%,1215.39,N/A,N/A
2011-10-19,1223.46,1229.64,1206.31,1209.88,0,-15.50,-1.26%,1209.88,N/A,N/A
2011-10-18,1200.75,1233.10,1191.48,1225.38,0,24.52,2.04%,1225.38,N/A,N/A
2011-10-17,1224.47,1224.47,1198.55,1200.86,0,-23.72,-1.94%,1200.86,N/A,N/A
2011-10-14,1205.65,1224.61,1205.65,1224.58,0,20.92,1.74%,1224.58,N/A,N/A
2011-10-13,1206.96,1207.46,1190.58,1203.66,0,-3.59,-0.30%,1203.66,N/A,N/A
2011-10-12,1196.19,1220.25,1196.19,1207.25,0,11.71,0.98%,1207.25,N/A,N/A
2011-10-11,1194.60,1199.24,1187.30,1195.54,0,0.65,0.05%,1195.54,N/A,N/A
2011-10-10,1158.15,1194.91,1158.15,1194.89,0,39.43,3.41%,1194.89,N/A,N/A
2011-10-07,1165.03,1171.40,1150.26,1155.46,0,-9.51,-0.82%,1155.46,N/A,N/A
2011-10-06,1144.11,1165.55,1134.95,1164.97,0,20.94,1.83%,1164.97,N/A,N/A
2011-10-05,1124.03,1146.07,1115.68,1144.03,0,20.08,1.79%,1144.03,N/A,N/A
2011-10-04,1097.42,1125.12,1074.77,1123.95,0,24.72,2.25%,1123.95,N/A,N/A
2011-10-03,1131.21,1138.99,1098.92,1099.23,0,-32.19,-2.85%,1099.23,N/A,N/A
2011-09-30,1159.93,1159.93,1131.34,1131.42,0,-28.98,-2.50%,1131.42,N/A,N/A
2011-09-29,1151.74,1175.87,1139.93,1160.40,0,9.34,0.81%,1160.40,N/A,N/A
2011-09-28,1175.39,1184.71,1150.40,1151.06,0,-24.32,-2.07%,1151.06,N/A,N/A
2011-09-27,1163.32,1195.86,1163.32,1175.38,0,12.43,1.07%,1175.38,N/A,N/A
2011-09-26,1136.91,1164.19,1131.07,1162.95,0,26.52,2.33%,1162.95,N/A,N/A
2011-09-23,1128.82,1141.72,1121.36,1136.43,0,6.87,0.61%,1136.43,N/A,N/A
2011-09-22,1164.55,1164.55,1114.22,1129.56,0,-37.20,-3.19%,1129.56,N/A,N/A
2011-09-21,1203.63,1206.30,1166.21,1166.76,0,-35.33,-2.94%,1166.76,N/A,N/A
2011-09-20,1204.50,1220.39,1201.29,1202.09,0,-2.00,-0.17%,1202.09,N/A,N/A
2011-09-19,1214.99,1214.99,1188.36,1204.09,0,-11.92,-0.98%,1204.09,N/A,N/A
2011-09-16,1209.21,1220.06,1204.46,1216.01,0,6.90,0.57%,1216.01,N/A,N/A
2011-09-15,1189.44,1209.11,1189.44,1209.11,0,20.43,1.72%,1209.11,N/A,N/A
2011-09-14,1173.32,1202.38,1162.73,1188.68,0,15.81,1.35%,1188.68,N/A,N/A
2011-09-13,1162.59,1176.41,1157.44,1172.87,0,10.60,0.91%,1172.87,N/A,N/A
2011-09-12,1144.73,1162.52,1136.07,1162.27,0,8.04,0.70%,1162.27,N/A,N/A
2011-09-09,1185.37,1185.37,1148.37,1154.23,0,-31.67,-2.67%,1154.23,N/A,N/A
2011-09-08,1197.98,1204.40,1183.34,1185.90,0,-12.72,-1.06%,1185.90,N/A,N/A
2011-09-07,1165.85,1198.62,1165.85,1198.62,0,33.38,2.86%,1198.62,N/A,N/A
2011-09-06,1173.97,1173.97,1140.13,1165.24,0,-8.73,-0.74%,1165.24,N/A,N/A
2011-09-02,1203.90,1203.90,1170.56,1173.97,0,-30.45,-2.53%,1173.97,N/A,N/A
2011-09-01,1219.12,1229.29,1203.85,1204.42,0,-14.47,-1.19%,1204.42,N/A,N/A
2011-08-31,1213.00,1230.71,1209.35,1218.89,0,5.97,0.49%,1218.89,N/A,N/A
2011-08-30,1209.76,1220.10,1195.77,1212.92,0,2.84,0.23%,1212.92,N/A,N/A
2011-08-29,1177.91,1210.28,1177.91,1210.08,0,33.28,2.83%,1210.08,N/A,N/A
2011-08-26,1158.85,1181.23,1135.91,1176.80,0,17.53,1.51%,1176.80,N/A,N/A
2011-08-25,1176.69,1190.68,1155.47,1159.27,0,-18.33,-1.56%,1159.27,N/A,N/A
2011-08-24,1162.16,1178.56,1156.30,1177.60,0,15.25,1.31%,1177.60,N/A,N/A
2011-08-23,1124.36,1162.35,1122.91,1162.35,0,38.53,3.43%,1162.35,N/A,N/A
2011-08-22,1123.55,1145.49,1121.09,1123.82,0,0.29,0.03%,1123.82,N/A,N/A
2011-08-19,1140.47,1154.54,1122.05,1123.53,0,-17.12,-1.50%,1123.53,N/A,N/A
2011-08-18,1189.62,1189.62,1131.03,1140.65,0,-53.24,-4.46%,1140.65,N/A,N/A
2011-08-17,1192.89,1208.47,1184.36,1193.89,0,1.13,0.09%,1193.89,N/A,N/A
2011-08-16,1204.22,1204.22,1180.53,1192.76,0,-11.73,-0.97%,1192.76,N/A,N/A
2011-08-15,1178.86,1204.49,1178.86,1204.49,0,25.68,2.18%,1204.49,N/A,N/A
2011-08-12,1172.87,1189.04,1170.74,1178.81,0,6.17,0.53%,1178.81,N/A,N/A
2011-08-11,1121.30,1186.29,1121.30,1172.64,0,51.88,4.63%,1172.64,N/A,N/A
2011-08-10,1171.77,1171.77,1118.01,1120.76,0,-51.77,-4.42%,1120.76,N/A,N/A
2011-08-09,1120.23,1172.88,1101.54,1172.53,0,53.07,4.74%,1172.53,N/A,N/A
2011-08-08,1198.48,1198.48,1119.28,1119.46,0,-79.92,-6.66%,1119.46,N/A,N/A
2011-08-05,1200.28,1218.11,1168.09,1199.38,0,-0.69,-0.06%,1199.38,N/A,N/A
2011-08-04,1260.23,1260.23,1199.54,1200.07,0,-60.27,-4.78%,1200.07,N/A,N/A
2011-08-03,1254.25,1261.20,1234.56,1260.34,0,6.29,0.50%,1260.34,N/A,N/A
2011-08-02,1286.56,1286.56,1254.03,1254.05,0,-32.89,-2.56%,1254.05,N/A,N/A
2011-08-01,1292.59,1307.38,1274.73,1286.94,0,-5.34,-0.41%,1286.94,N/A,N/A
2011-07-29,1300.12,1304.16,1282.86,1292.28,0,-8.39,-0.65%,1292.28,N/A,N/A
2011-07-28,1304.84,1316.32,1299.16,1300.67,0,-4.22,-0.32%,1300.67,N/A,N/A
2011-07-27,1331.91,1331.91,1303.49,1304.89,0,-27.05,-2.03%,1304.89,N/A,N/A
2011-07-26,1337.39,1338.51,1329.59,1331.94,0,-5.49,-0.41%,1331.94,N/A,N/A
2011-07-25,1344.32,1344.32,1331.09,1337.43,0,-7.59,-0.56%,1337.43,N/A,N/A
2011-07-22,1343.80,1346.10,1336.95,1345.02,0,1.22,0.09%,1345.02,N/A,N/A
2011-07-21,1325.65,1347.00,1325.65,1343.80,0,17.96,1.35%,1343.80,N/A,N/A
2011-07-20,1328.66,1330.43,1323.65,1325.84,0,-0.89,-0.07%,1325.84,N/A,N/A
2011-07-19,1307.07,1328.14,1307.07,1326.73,0,21.29,1.63%,1326.73,N/A,N/A
2011-07-18,1315.94,1315.94,1295.92,1305.44,0,-10.70,-0.81%,1305.44,N/A,N/A
2011-07-15,1308.87,1317.70,1307.52,1316.14,0,7.27,0.56%,1316.14,N/A,N/A
2011-07-14,1317.74,1326.88,1306.51,1308.87,0,-8.85,-0.67%,1308.87,N/A,N/A
2011-07-13,1314.45,1331.48,1314.45,1317.72,0,4.08,0.31%,1317.72,N/A,N/A
2011-07-12,1319.61,1327.17,1313.33,1313.64,0,-5.85,-0.44%,1313.64,N/A,N/A
2011-07-11,1343.31,1343.31,1316.42,1319.49,0,-24.31,-1.81%,1319.49,N/A,N/A
2011-07-08,1352.39,1352.39,1333.71,1343.80,0,-9.42,-0.70%,1343.80,N/A,N/A
2011-07-07,1339.62,1356.48,1339.62,1353.22,0,14.00,1.05%,1353.22,N/A,N/A
2011-07-06,1337.56,1340.94,1330.92,1339.22,0,1.34,0.10%,1339.22,N/A,N/A
2011-07-05,1339.59,1340.89,1334.30,1337.88,0,-1.79,-0.13%,1337.88,N/A,N/A
2011-07-01,1320.64,1341.01,1318.18,1339.67,0,19.03,1.44%,1339.67,N/A,N/A
2011-06-30,1307.64,1321.97,1307.64,1320.64,0,13.23,1.01%,1320.64,N/A,N/A
2011-06-29,1296.85,1309.21,1296.85,1307.41,0,10.74,0.83%,1307.41,N/A,N/A
2011-06-28,1280.21,1296.80,1280.21,1296.67,0,16.57,1.29%,1296.67,N/A,N/A
2011-06-27,1268.44,1284.91,1267.53,1280.10,0,11.65,0.92%,1280.10,N/A,N/A
2011-06-24,1283.04,1283.93,1267.24,1268.45,0,-15.05,-1.17%,1268.45,N/A,N/A
2011-06-23,1286.60,1286.60,1262.87,1283.50,0,-3.64,-0.28%,1283.50,N/A,N/A
2011-06-22,1295.48,1298.61,1286.79,1287.14,0,-8.38,-0.65%,1287.14,N/A,N/A
2011-06-21,1278.40,1297.62,1278.40,1295.52,0,17.16,1.34%,1295.52,N/A,N/A
2011-06-20,1271.50,1280.42,1267.56,1278.36,0,6.86,0.54%,1278.36,N/A,N/A
2011-06-17,1268.58,1279.82,1267.40,1271.50,0,3.86,0.30%,1271.50,N/A,N/A
2011-06-16,1265.53,1274.11,1258.07,1267.64,0,2.22,0.18%,1267.64,N/A,N/A
2011-06-15,1287.87,1287.87,1261.90,1265.42,0,-22.45,-1.74%,1265.42,N/A,N/A
2011-06-14,1272.22,1292.50,1272.22,1287.87,0,16.04,1.26%,1287.87,N/A,N/A
2011-06-13,1271.31,1277.04,1265.64,1271.83,0,0.85,0.07%,1271.83,N/A,N/A
2011-06-10,1288.60,1288.60,1268.28,1270.98,0,-18.02,-1.40%,1270.98,N/A,N/A
2011-06-09,1279.63,1294.54,1279.63,1289.00,0,9.44,0.74%,1289.00,N/A,N/A
2011-06-08,1284.63,1287.04,1277.42,1279.56,0,-5.38,-0.42%,1279.56,N/A,N/A
2011-06-07,1286.31,1296.22,1284.74,1284.94,0,-1.23,-0.10%,1284.94,N/A,N/A
2011-06-06,1300.26,1300.26,1284.72,1286.17,0,-13.99,-1.08%,1286.17,N/A,N/A
2011-06-03,1312.94,1312.94,1297.90,1300.16,0,-12.78,-0.97%,1300.16,N/A,N/A
2011-06-02,1314.55,1318.03,1305.61,1312.94,0,-1.61,-0.12%,1312.94,N/A,N/A
2011-06-01,1345.20,1345.20,1313.71,1314.55,0,-30.65,-2.28%,1314.55,N/A,N/A
2011-05-31,1331.10,1345.20,1331.10,1345.20,0,14.10,1.06%,1345.20,N/A,N/A
2011-05-27,1325.69,1334.62,1325.69,1331.10,0,5.41,0.41%,1331.10,N/A,N/A
2011-05-26,1320.64,1328.51,1314.41,1325.69,0,5.22,0.40%,1325.69,N/A,N/A
2011-05-25,1316.36,1325.86,1311.80,1320.47,0,4.19,0.32%,1320.47,N/A,N/A
2011-05-24,1317.70,1323.72,1313.87,1316.28,0,-1.09,-0.08%,1316.28,N/A,N/A
2011-05-23,1333.07,1333.07,1312.88,1317.37,0,-15.90,-1.19%,1317.37,N/A,N/A
2011-05-20,1342.00,1342.00,1330.67,1333.27,0,-10.33,-0.77%,1333.27,N/A,N/A
2011-05-19,1342.40,1346.82,1336.36,1343.60,0,2.92,0.22%,1343.60,N/A,N/A
2011-05-18,1328.54,1341.82,1326.59,1340.68,0,11.70,0.88%,1340.68,N/A,N/A
2011-05-17,1326.10,1330.42,1318.51,1328.98,0,-0.49,-0.04%,1328.98,N/A,N/A
2011-05-16,1334.77,1343.33,1327.32,1329.47,0,-8.30,-0.62%,1329.47,N/A,N/A
2011-05-13,1348.69,1350.47,1333.36,1337.77,0,-10.88,-0.81%,1337.77,N/A,N/A
